Limb,Time,Value
LEFT_ARM,1626708541734000000,1.4478697E7
LEFT_ARM,1626708541767332969,1.4419697E7
LEFT_ARM,1626708541800665938,1.4363397E7
LEFT_ARM,1626708541833998906,1.4320755E7
LEFT_ARM,1626708541867331875,1.4277045E7
LEFT_ARM,1626708541900664844,1.4234495E7
LEFT_ARM,1626708541933997813,1.4196089E7
LEFT_ARM,1626708541967330781,1.4160517E7
LEFT_ARM,1626708542000663750,1.4128677E7
LEFT_ARM,1626708542033996719,1.4101625E7
LEFT_ARM,1626708542067329688,1.4076948E7
LEFT_ARM,1626708542100662656,1.4051325E7
LEFT_ARM,1626708542133995625,1.4031603E7
LEFT_ARM,1626708542167328594,1.4005832E7
LEFT_ARM,1626708542200661563,1.3987875E7
LEFT_ARM,1626708542233994531,1.3964851E7
LEFT_ARM,1626708542267327500,1.3919032E7
LEFT_ARM,1626708542300660469,1.3841529E7
LEFT_ARM,1626708542333993438,1.37692E7
LEFT_ARM,1626708542367326406,1.3708349E7
LEFT_ARM,1626708542400659375,1.3656984E7
LEFT_ARM,1626708542433992344,1.3614956E7
LEFT_ARM,1626708542467325313,1.3576869E7
LEFT_ARM,1626708542500658281,1.3545824E7
LEFT_ARM,1626708542533991250,1.3507067E7
LEFT_ARM,1626708542567324219,1.3328504E7
LEFT_ARM,1626708542600657188,1.3304397E7
LEFT_ARM,1626708542633990156,1.3282136E7
LEFT_ARM,1626708542667323125,1.3261895E7
LEFT_ARM,1626708542700656094,1.3244485E7
LEFT_ARM,1626708542733989063,1.3228612E7
LEFT_ARM,1626708542767322031,1.3211871E7
LEFT_ARM,1626708542800655000,1.3202367E7
LEFT_ARM,1626708542833987969,1.3188311E7
LEFT_ARM,1626708542867320938,1.3180489E7
LEFT_ARM,1626708542900653906,1.3174613E7
LEFT_ARM,1626708542933986875,1.3167931E7
LEFT_ARM,1626708542967319844,1.3160067E7
LEFT_ARM,1626708543000652813,1.3152597E7
LEFT_ARM,1626708543033985781,1.3144799E7
LEFT_ARM,1626708543067318750,1.3138667E7
