Limb,Time,Value
LEFT_ARM,1626707914992000000,1.2825131E7
LEFT_ARM,1626707915025332969,1.2801909E7
LEFT_ARM,1626707915058665938,1.2774077E7
LEFT_ARM,1626707915091998907,1.2757499E7
LEFT_ARM,1626707915125331875,1.2745117E7
LEFT_ARM,1626707915158664844,1.2728952E7
LEFT_ARM,1626707915191997813,1.2712159E7
LEFT_ARM,1626707915225330782,1.2694096E7
LEFT_ARM,1626707915258663750,1.2681368E7
LEFT_ARM,1626707915291996719,1.267068E7
LEFT_ARM,1626707915325329688,1.2653459E7
LEFT_ARM,1626707915358662657,1.2639339E7
LEFT_ARM,1626707915391995625,1.2626173E7
LEFT_ARM,1626707915425328594,1.2614915E7
LEFT_ARM,1626707915458661563,1.2603915E7
LEFT_ARM,1626707915491994532,1.2590416E7
LEFT_ARM,1626707915525327500,1.2566613E7
LEFT_ARM,1626707915558660469,1.2515267E7
LEFT_ARM,1626707915591993438,1.2453812E7
LEFT_ARM,1626707915625326407,1.2395352E7
LEFT_ARM,1626707915658659375,1.2346384E7
LEFT_ARM,1626707915691992344,1.2307169E7
LEFT_ARM,1626707915725325313,1.2275415E7
LEFT_ARM,1626707915758658282,1.2252163E7
LEFT_ARM,1626707915791991250,1.2230044E7
LEFT_ARM,1626707915825324219,1.2208352E7
LEFT_ARM,1626707915858657188,1.219128E7
LEFT_ARM,1626707915891990157,1.2173877E7
LEFT_ARM,1626707915925323125,1.2159607E7
LEFT_ARM,1626707915958656094,1.2151672E7
LEFT_ARM,1626707915991989063,1.2143132E7
LEFT_ARM,1626707916025322032,1.2136195E7
LEFT_ARM,1626707916058655000,1.2125177E7
LEFT_ARM,1626707916091987969,1.211304E7
LEFT_ARM,1626707916125320938,1.2103655E7
LEFT_ARM,1626707916158653907,1.2097212E7
LEFT_ARM,1626707916191986875,1.208924E7
LEFT_ARM,1626707916225319844,1.2084243E7
LEFT_ARM,1626707916258652813,1.2079075E7
LEFT_ARM,1626707916291985782,1.2063429E7
LEFT_ARM,1626707916325318750,1.2048048E7
LEFT_ARM,1626707916358651719,1.2044295E7
LEFT_ARM,1626707916391984688,1.2044348E7
LEFT_ARM,1626707916425317657,1.2044925E7
LEFT_ARM,1626707916458650625,1.2048984E7
LEFT_ARM,1626707916491983594,1.2046917E7
LEFT_ARM,1626707916525316563,1.20485E7
LEFT_ARM,1626707916558649532,1.2047243E7
LEFT_ARM,1626707916591982500,1.2034257E7
LEFT_ARM,1626707916625315469,1.1995883E7
LEFT_ARM,1626707916658648438,1.1952712E7
LEFT_ARM,1626707916691981407,1.1910917E7
LEFT_ARM,1626707916725314375,1.1876511E7
LEFT_ARM,1626707916758647344,1.1834659E7
LEFT_ARM,1626707916791980313,1.1801311E7
LEFT_ARM,1626707916825313282,1.178516E7
LEFT_ARM,1626707916858646250,1.1782384E7
LEFT_ARM,1626707916891979219,1.1785841E7
LEFT_ARM,1626707916925312188,1.1789352E7
LEFT_ARM,1626707916958645157,1.1785535E7
LEFT_ARM,1626707916991978125,1.1783712E7
LEFT_ARM,1626707917025311094,1.1782424E7
LEFT_ARM,1626707917058644063,1.178344E7
LEFT_ARM,1626707917091977032,1.1781591E7
LEFT_ARM,1626707917125310000,1.1783611E7
LEFT_ARM,1626707917158642969,1.1778331E7
LEFT_ARM,1626707917191975938,1.1770203E7
LEFT_ARM,1626707917225308907,1.1766801E7
LEFT_ARM,1626707917258641875,1.1760863E7
LEFT_ARM,1626707917291974844,1.1747763E7
LEFT_ARM,1626707917325307813,1.1736337E7
LEFT_ARM,1626707917358640782,1.1727131E7
LEFT_ARM,1626707917391973750,1.1716937E7
LEFT_ARM,1626707917425306719,1.1709795E7
LEFT_ARM,1626707917458639688,1.1704733E7
LEFT_ARM,1626707917491972657,1.1705247E7
LEFT_ARM,1626707917525305625,1.1703404E7
LEFT_ARM,1626707917558638594,1.1696175E7
LEFT_ARM,1626707917591971563,1.1688783E7
LEFT_ARM,1626707917625304532,1.1687839E7
LEFT_ARM,1626707917658637500,1.1677977E7
LEFT_ARM,1626707917691970469,1.1649633E7
LEFT_ARM,1626707917725303438,1.1611027E7
LEFT_ARM,1626707917758636407,1.1575519E7
LEFT_ARM,1626707917791969375,1.1555809E7
LEFT_ARM,1626707917825302344,1.1522225E7
LEFT_ARM,1626707917858635313,1.1334327E7
LEFT_ARM,1626707917891968282,1.1330293E7
LEFT_ARM,1626707917925301250,1.132712E7
LEFT_ARM,1626707917958634219,1.1326821E7
LEFT_ARM,1626707917991967188,1.1322355E7
LEFT_ARM,1626707918025300157,1.1318189E7
LEFT_ARM,1626707918058633125,1.1317792E7
LEFT_ARM,1626707918091966094,1.1318317E7
LEFT_ARM,1626707918125299063,1.1321539E7
LEFT_ARM,1626707918158632032,1.1322659E7
LEFT_ARM,1626707918191965000,1.132774E7
LEFT_ARM,1626707918225297969,1.1330232E7
LEFT_ARM,1626707918258630938,1.1333265E7
LEFT_ARM,1626707918291963907,1.1336844E7
LEFT_ARM,1626707918325296875,1.1340795E7
LEFT_ARM,1626707918358629844,1.1341021E7
LEFT_ARM,1626707918391962813,1.1344767E7
LEFT_ARM,1626707918425295782,1.1347011E7
LEFT_ARM,1626707918458628750,1.1349151E7
LEFT_ARM,1626707918491961719,1.1356637E7
LEFT_ARM,1626707918525294688,1.1356536E7
LEFT_ARM,1626707918558627657,1.1355096E7
LEFT_ARM,1626707918591960625,1.1355192E7
LEFT_ARM,1626707918625293594,1.135912E7
LEFT_ARM,1626707918658626563,1.1363116E7
LEFT_ARM,1626707918691959532,1.1364001E7
LEFT_ARM,1626707918725292500,1.1356964E7
LEFT_ARM,1626707918758625469,1.1330303E7
LEFT_ARM,1626707918791958438,1.13084E7
LEFT_ARM,1626707918825291407,1.1288896E7
LEFT_ARM,1626707918858624375,1.1278673E7
LEFT_ARM,1626707918891957344,1.1271749E7
LEFT_ARM,1626707918925290313,1.1266532E7
LEFT_ARM,1626707918958623282,1.1271373E7
LEFT_ARM,1626707918991956250,1.1274717E7
LEFT_ARM,1626707919025289219,1.1274165E7
LEFT_ARM,1626707919058622188,1.1270581E7
LEFT_ARM,1626707919091955157,1.1267368E7
LEFT_ARM,1626707919125288125,1.1266723E7
LEFT_ARM,1626707919158621094,1.1266048E7
LEFT_ARM,1626707919191954063,1.1264371E7
LEFT_ARM,1626707919225287032,1.1265993E7
LEFT_ARM,1626707919258620000,1.1269599E7
LEFT_ARM,1626707919291952969,1.127412E7
LEFT_ARM,1626707919325285938,1.1282544E7
LEFT_ARM,1626707919358618907,1.1285875E7
LEFT_ARM,1626707919391951875,1.1292568E7
LEFT_ARM,1626707919425284844,1.1299709E7
LEFT_ARM,1626707919458617813,1.1303036E7
LEFT_ARM,1626707919491950782,1.1304381E7
LEFT_ARM,1626707919525283750,1.1305156E7
LEFT_ARM,1626707919558616719,1.1312396E7
LEFT_ARM,1626707919591949688,1.1315919E7
LEFT_ARM,1626707919625282657,1.1323597E7
LEFT_ARM,1626707919658615625,1.1323737E7
LEFT_ARM,1626707919691948594,1.1329447E7
LEFT_ARM,1626707919725281563,1.1331735E7
LEFT_ARM,1626707919758614532,1.1328844E7
LEFT_ARM,1626707919791947500,1.1312221E7
LEFT_ARM,1626707919825280469,1.1278505E7
LEFT_ARM,1626707919858613438,1.1245635E7
LEFT_ARM,1626707919891946407,1.1222552E7
LEFT_ARM,1626707919925279375,1.1206021E7
LEFT_ARM,1626707919958612344,1.1197507E7
LEFT_ARM,1626707919991945313,1.1185003E7
LEFT_ARM,1626707920025278282,1.1184792E7
LEFT_ARM,1626707920058611250,1.1184809E7
LEFT_ARM,1626707920091944219,1.1177792E7
LEFT_ARM,1626707920125277188,1.117327E7
LEFT_ARM,1626707920158610157,1.1169521E7
LEFT_ARM,1626707920191943125,1.1166224E7
LEFT_ARM,1626707920225276094,1.1166777E7
