Limb,Time,Value
LEFT_ARM,1625019701052000000,1.2472987E7
LEFT_ARM,1625019701085332968,1.2480237E7
LEFT_ARM,1625019701118665937,1.2490771E7
LEFT_ARM,1625019701151998906,1.2491049E7
LEFT_ARM,1625019701185331875,1.2475567E7
LEFT_ARM,1625019701218664843,1.2449392E7
LEFT_ARM,1625019701251997812,1.2421859E7
LEFT_ARM,1625019701285330781,1.2391256E7
LEFT_ARM,1625019701318663750,1.2370221E7
LEFT_ARM,1625019701351996718,1.2357561E7
LEFT_ARM,1625019701385329687,1.2347145E7
LEFT_ARM,1625019701418662656,1.2337245E7
LEFT_ARM,1625019701451995625,1.2329128E7
LEFT_ARM,1625019701485328593,1.2326048E7
LEFT_ARM,1625019701518661562,1.2316683E7
LEFT_ARM,1625019701551994531,1.2309628E7
LEFT_ARM,1625019701585327500,1.229856E7
LEFT_ARM,1625019701618660468,1.2292901E7
LEFT_ARM,1625019701651993437,1.2293979E7
LEFT_ARM,1625019701685326406,1.2290703E7
LEFT_ARM,1625019701718659375,1.2288297E7
LEFT_ARM,1625019701751992343,1.2284045E7
LEFT_ARM,1625019701785325312,1.2279563E7
LEFT_ARM,1625019701818658281,1.2273016E7
LEFT_ARM,1625019701851991250,1.2272012E7
LEFT_ARM,1625019701885324218,1.2271381E7
LEFT_ARM,1625019701918657187,1.2268467E7
LEFT_ARM,1625019701951990156,1.2261847E7
LEFT_ARM,1625019701985323125,1.2259187E7
LEFT_ARM,1625019702018656093,1.2260575E7
LEFT_ARM,1625019702051989062,1.2259609E7
LEFT_ARM,1625019702085322031,1.2257576E7
LEFT_ARM,1625019702118655000,1.2261395E7
LEFT_ARM,1625019702151987968,1.2262827E7
LEFT_ARM,1625019702185320937,1.2264859E7
LEFT_ARM,1625019702218653906,1.2269232E7
LEFT_ARM,1625019702251986875,1.2271357E7
LEFT_ARM,1625019702285319843,1.2271597E7
LEFT_ARM,1625019702318652812,1.2274628E7
LEFT_ARM,1625019702351985781,1.2268171E7
LEFT_ARM,1625019702385318750,1.2238485E7
LEFT_ARM,1625019702418651718,1.2208696E7
LEFT_ARM,1625019702451984687,1.2181817E7
LEFT_ARM,1625019702485317656,1.2157621E7
LEFT_ARM,1625019702518650625,1.2139256E7
LEFT_ARM,1625019702551983593,1.2120468E7
LEFT_ARM,1625019702585316562,1.2114217E7
LEFT_ARM,1625019702618649531,1.2109704E7
LEFT_ARM,1625019702651982500,1.2103536E7
LEFT_ARM,1625019702685315468,1.2093325E7
LEFT_ARM,1625019702718648437,1.2089723E7
LEFT_ARM,1625019702751981406,1.2088408E7
LEFT_ARM,1625019702785314375,1.2082227E7
LEFT_ARM,1625019702818647343,1.2074712E7
LEFT_ARM,1625019702851980312,1.2072795E7
LEFT_ARM,1625019702885313281,1.2070012E7
LEFT_ARM,1625019702918646250,1.2069288E7
LEFT_ARM,1625019702951979218,1.2061423E7
LEFT_ARM,1625019702985312187,1.2056073E7
LEFT_ARM,1625019703018645156,1.20541E7
LEFT_ARM,1625019703051978125,1.2049073E7
LEFT_ARM,1625019703085311093,1.2040369E7
LEFT_ARM,1625019703118644062,1.2030313E7
LEFT_ARM,1625019703151977031,1.2025095E7
LEFT_ARM,1625019703185310000,1.2015759E7
LEFT_ARM,1625019703218642968,1.2014E7
LEFT_ARM,1625019703251975937,1.2007907E7
LEFT_ARM,1625019703285308906,1.2005528E7
LEFT_ARM,1625019703318641875,1.2006483E7
LEFT_ARM,1625019703351974843,1.2005259E7
LEFT_ARM,1625019703385307812,1.2006805E7
LEFT_ARM,1625019703418640781,1.2007365E7
LEFT_ARM,1625019703451973750,1.2007535E7
LEFT_ARM,1625019703485306718,1.2010248E7
LEFT_ARM,1625019703518639687,1.1997835E7
LEFT_ARM,1625019703551972656,1.1969409E7
LEFT_ARM,1625019703585305625,1.1943152E7
LEFT_ARM,1625019703618638593,1.1916044E7
LEFT_ARM,1625019703651971562,1.1895973E7
LEFT_ARM,1625019703685304531,1.1880152E7
LEFT_ARM,1625019703718637500,1.1872016E7
LEFT_ARM,1625019703751970468,1.1870143E7
LEFT_ARM,1625019703785303437,1.1869473E7
LEFT_ARM,1625019703818636406,1.1866624E7
LEFT_ARM,1625019703851969375,1.1862624E7
LEFT_ARM,1625019703885302343,1.1861525E7
LEFT_ARM,1625019703918635312,1.1859228E7
LEFT_ARM,1625019703951968281,1.1855233E7
LEFT_ARM,1625019703985301250,1.18592E7
LEFT_ARM,1625019704018634218,1.1863683E7
LEFT_ARM,1625019704051967187,1.1866408E7
LEFT_ARM,1625019704085300156,1.1864651E7
LEFT_ARM,1625019704118633125,1.1863533E7
LEFT_ARM,1625019704151966093,1.1862023E7
LEFT_ARM,1625019704185299062,1.1867325E7
LEFT_ARM,1625019704218632031,1.1864923E7
LEFT_ARM,1625019704251965000,1.1861252E7
LEFT_ARM,1625019704285297968,1.1859808E7
LEFT_ARM,1625019704318630937,1.1860968E7
LEFT_ARM,1625019704351963906,1.1862395E7
LEFT_ARM,1625019704385296875,1.1862597E7
LEFT_ARM,1625019704418629843,1.1860269E7
LEFT_ARM,1625019704451962812,1.1860645E7
LEFT_ARM,1625019704485295781,1.186294E7
LEFT_ARM,1625019704518628750,1.1865523E7
LEFT_ARM,1625019704551961718,1.1865224E7
LEFT_ARM,1625019704585294687,1.1866552E7
LEFT_ARM,1625019704618627656,1.1867173E7
LEFT_ARM,1625019704651960625,1.1847147E7
LEFT_ARM,1625019704685293593,1.1816085E7
LEFT_ARM,1625019704718626562,1.1784429E7
LEFT_ARM,1625019704751959531,1.1751504E7
LEFT_ARM,1625019704785292500,1.1727643E7
LEFT_ARM,1625019704818625468,1.1710449E7
LEFT_ARM,1625019704851958437,1.1696532E7
LEFT_ARM,1625019704885291406,1.1692093E7
LEFT_ARM,1625019704918624375,1.1688216E7
LEFT_ARM,1625019704951957343,1.1683204E7
LEFT_ARM,1625019704985290312,1.1675161E7
LEFT_ARM,1625019705018623281,1.1666793E7
LEFT_ARM,1625019705051956250,1.1660731E7
LEFT_ARM,1625019705085289218,1.1659935E7
LEFT_ARM,1625019705118622187,1.1656136E7
LEFT_ARM,1625019705151955156,1.1652656E7
LEFT_ARM,1625019705185288125,1.1648541E7
LEFT_ARM,1625019705218621093,1.16453E7
LEFT_ARM,1625019705251954062,1.1645001E7
LEFT_ARM,1625019705285287031,1.1643435E7
LEFT_ARM,1625019705318620000,1.1641712E7
LEFT_ARM,1625019705351952968,1.1641896E7
LEFT_ARM,1625019705385285937,1.1649749E7
LEFT_ARM,1625019705418618906,1.1655529E7
LEFT_ARM,1625019705451951875,1.166268E7
LEFT_ARM,1625019705485284843,1.1670549E7
LEFT_ARM,1625019705518617812,1.1675299E7
LEFT_ARM,1625019705551950781,1.1677389E7
LEFT_ARM,1625019705585283750,1.1680845E7
LEFT_ARM,1625019705618616718,1.1688171E7
LEFT_ARM,1625019705651949687,1.1691559E7
LEFT_ARM,1625019705685282656,1.1694651E7
LEFT_ARM,1625019705718615625,1.1699372E7
LEFT_ARM,1625019705751948593,1.1701675E7
LEFT_ARM,1625019705785281562,1.1701203E7
LEFT_ARM,1625019705818614531,1.1680339E7
LEFT_ARM,1625019705851947500,1.1651719E7
LEFT_ARM,1625019705885280468,1.1623992E7
LEFT_ARM,1625019705918613437,1.1600024E7
LEFT_ARM,1625019705951946406,1.1584556E7
LEFT_ARM,1625019705985279375,1.1571857E7
LEFT_ARM,1625019706018612343,1.1560723E7
LEFT_ARM,1625019706051945312,1.1558537E7
LEFT_ARM,1625019706085278281,1.155688E7
LEFT_ARM,1625019706118611250,1.1553229E7
LEFT_ARM,1625019706151944218,1.1554576E7
LEFT_ARM,1625019706185277187,1.1557139E7
LEFT_ARM,1625019706218610156,1.1553953E7
LEFT_ARM,1625019706251943125,1.1551377E7
LEFT_ARM,1625019706285276093,1.1553057E7
LEFT_ARM,1625019706318609062,1.1551848E7
