Limb,Time,Value
LEFT_ARM,1625020035873000000,1.1925724E7
LEFT_ARM,1625020035906332968,1.1902693E7
LEFT_ARM,1625020035939665937,1.1883261E7
LEFT_ARM,1625020035972998906,1.1866492E7
LEFT_ARM,1625020036006331875,1.1852287E7
LEFT_ARM,1625020036039664843,1.184158E7
LEFT_ARM,1625020036072997812,1.1840555E7
LEFT_ARM,1625020036106330781,1.1844539E7
LEFT_ARM,1625020036139663750,1.1845021E7
LEFT_ARM,1625020036172996718,1.1850557E7
LEFT_ARM,1625020036206329687,1.1853948E7
LEFT_ARM,1625020036239662656,1.1858121E7
LEFT_ARM,1625020036272995625,1.1866183E7
LEFT_ARM,1625020036306328593,1.1874283E7
LEFT_ARM,1625020036339661562,1.1884688E7
LEFT_ARM,1625020036372994531,1.1894915E7
LEFT_ARM,1625020036406327500,1.1907676E7
LEFT_ARM,1625020036439660468,1.1920107E7
LEFT_ARM,1625020036472993437,1.1932148E7
LEFT_ARM,1625020036506326406,1.1943315E7
LEFT_ARM,1625020036539659375,1.1951568E7
LEFT_ARM,1625020036572992343,1.1966507E7
LEFT_ARM,1625020036606325312,1.1975153E7
LEFT_ARM,1625020036639658281,1.1989276E7
LEFT_ARM,1625020036672991250,1.1999832E7
LEFT_ARM,1625020036706324218,1.2011896E7
LEFT_ARM,1625020036739657187,1.2025579E7
LEFT_ARM,1625020036772990156,1.2037397E7
LEFT_ARM,1625020036806323125,1.2050084E7
LEFT_ARM,1625020036839656093,1.2053899E7
LEFT_ARM,1625020036872989062,1.2039231E7
LEFT_ARM,1625020036906322031,1.2012337E7
LEFT_ARM,1625020036939655000,1.1992304E7
LEFT_ARM,1625020036972987968,1.1973021E7
LEFT_ARM,1625020037006320937,1.1957759E7
LEFT_ARM,1625020037039653906,1.1943325E7
LEFT_ARM,1625020037072986875,1.1933408E7
LEFT_ARM,1625020037106319843,1.1928256E7
LEFT_ARM,1625020037139652812,1.1929976E7
LEFT_ARM,1625020037172985781,1.1932683E7
LEFT_ARM,1625020037206318750,1.1935011E7
LEFT_ARM,1625020037239651718,1.1939296E7
LEFT_ARM,1625020037272984687,1.1941331E7
LEFT_ARM,1625020037306317656,1.1943931E7
LEFT_ARM,1625020037339650625,1.1951424E7
LEFT_ARM,1625020037372983593,1.1960227E7
LEFT_ARM,1625020037406316562,1.196678E7
LEFT_ARM,1625020037439649531,1.1975384E7
LEFT_ARM,1625020037472982500,1.1984069E7
LEFT_ARM,1625020037506315468,1.1996696E7
LEFT_ARM,1625020037539648437,1.2003923E7
LEFT_ARM,1625020037572981406,1.2014251E7
LEFT_ARM,1625020037606314375,1.2021555E7
LEFT_ARM,1625020037639647343,1.2033085E7
LEFT_ARM,1625020037672980312,1.2044133E7
LEFT_ARM,1625020037706313281,1.2053532E7
LEFT_ARM,1625020037739646250,1.2063587E7
LEFT_ARM,1625020037772979218,1.2072797E7
LEFT_ARM,1625020037806312187,1.2084643E7
LEFT_ARM,1625020037839645156,1.2095529E7
LEFT_ARM,1625020037872978125,1.2104729E7
LEFT_ARM,1625020037906311093,1.2107204E7
LEFT_ARM,1625020037939644062,1.2091816E7
LEFT_ARM,1625020037972977031,1.2065772E7
LEFT_ARM,1625020038006310000,1.20443E7
LEFT_ARM,1625020038039642968,1.2024544E7
LEFT_ARM,1625020038072975937,1.2008497E7
LEFT_ARM,1625020038106308906,1.1992749E7
LEFT_ARM,1625020038139641875,1.1984259E7
LEFT_ARM,1625020038172974843,1.1976133E7
LEFT_ARM,1625020038206307812,1.1976884E7
LEFT_ARM,1625020038239640781,1.1974384E7
