Limb,Time,Value
LEFT_ARM,1626709058802000000,1.8317608E7
LEFT_ARM,1626709058835332968,1.8312506E7
LEFT_ARM,1626709058868665937,1.8297478E7
LEFT_ARM,1626709058901998906,1.8257928E7
LEFT_ARM,1626709058935331875,1.822407E7
LEFT_ARM,1626709058968664843,1.8195074E7
LEFT_ARM,1626709059001997812,1.8174354E7
LEFT_ARM,1626709059035330781,1.8151152E7
LEFT_ARM,1626709059068663750,1.8130224E7
LEFT_ARM,1626709059101996718,1.811171E7
LEFT_ARM,1626709059135329687,1.8103704E7
LEFT_ARM,1626709059168662656,1.8088302E7
LEFT_ARM,1626709059201995625,1.8074218E7
LEFT_ARM,1626709059235328593,1.8065624E7
LEFT_ARM,1626709059268661562,1.8057922E7
LEFT_ARM,1626709059301994531,1.8048012E7
LEFT_ARM,1626709059335327500,1.8039542E7
LEFT_ARM,1626709059368660468,1.8038384E7
LEFT_ARM,1626709059401993437,1.8037566E7
LEFT_ARM,1626709059435326406,1.8032506E7
LEFT_ARM,1626709059468659375,1.803159E7
LEFT_ARM,1626709059501992343,1.802944E7
LEFT_ARM,1626709059535325312,1.802928E7
LEFT_ARM,1626709059568658281,1.8024832E7
LEFT_ARM,1626709059601991250,1.8029912E7
LEFT_ARM,1626709059635324218,1.8027768E7
LEFT_ARM,1626709059668657187,1.803489E7
LEFT_ARM,1626709059701990156,1.8036376E7
LEFT_ARM,1626709059735323125,1.803498E7
LEFT_ARM,1626709059768656093,1.8037224E7
LEFT_ARM,1626709059801989062,1.8043512E7
LEFT_ARM,1626709059835322031,1.8046886E7
LEFT_ARM,1626709059868655000,1.8053982E7
LEFT_ARM,1626709059901987968,1.8039958E7
LEFT_ARM,1626709059935320937,1.8011854E7
LEFT_ARM,1626709059968653906,1.7980054E7
LEFT_ARM,1626709060001986875,1.7949826E7
LEFT_ARM,1626709060035319843,1.7923362E7
LEFT_ARM,1626709060068652812,1.790645E7
LEFT_ARM,1626709060101985781,1.7887048E7
LEFT_ARM,1626709060135318750,1.7868652E7
LEFT_ARM,1626709060168651718,1.7855986E7
LEFT_ARM,1626709060201984687,1.784793E7
LEFT_ARM,1626709060235317656,1.7836678E7
LEFT_ARM,1626709060268650625,1.7825228E7
LEFT_ARM,1626709060301983593,1.7815638E7
LEFT_ARM,1626709060335316562,1.7806986E7
LEFT_ARM,1626709060368649531,1.7803054E7
LEFT_ARM,1626709060401982500,1.7798602E7
LEFT_ARM,1626709060435315468,1.7796E7
LEFT_ARM,1626709060468648437,1.7793818E7
LEFT_ARM,1626709060501981406,1.7791212E7
LEFT_ARM,1626709060535314375,1.7794118E7
LEFT_ARM,1626709060568647343,1.7790162E7
LEFT_ARM,1626709060601980312,1.779304E7
LEFT_ARM,1626709060635313281,1.7790018E7
