Limb,Time,Value
LEFT_ARM,1626707836127000000,1.9257032E7
LEFT_ARM,1626707836160332969,1.9261882E7
LEFT_ARM,1626707836193665938,1.9268526E7
LEFT_ARM,1626707836226998906,1.9279192E7
LEFT_ARM,1626707836260331875,1.928871E7
LEFT_ARM,1626707836293664844,1.930049E7
LEFT_ARM,1626707836326997813,1.9298314E7
LEFT_ARM,1626707836360330781,1.9275966E7
LEFT_ARM,1626707836393663750,1.9244234E7
LEFT_ARM,1626707836426996719,1.9208838E7
LEFT_ARM,1626707836460329688,1.9173424E7
LEFT_ARM,1626707836493662656,1.914327E7
LEFT_ARM,1626707836526995625,1.9104002E7
LEFT_ARM,1626707836560328594,1.906813E7
LEFT_ARM,1626707836593661563,1.9039924E7
LEFT_ARM,1626707836626994531,1.9020616E7
LEFT_ARM,1626707836660327500,1.9002546E7
LEFT_ARM,1626707836693660469,1.8991862E7
LEFT_ARM,1626707836726993438,1.8988618E7
LEFT_ARM,1626707836760326406,1.8989246E7
LEFT_ARM,1626707836793659375,1.8991652E7
LEFT_ARM,1626707836826992344,1.8997614E7
LEFT_ARM,1626707836860325313,1.9008502E7
LEFT_ARM,1626707836893658281,1.901322E7
LEFT_ARM,1626707836926991250,1.9018426E7
LEFT_ARM,1626707836960324219,1.9022526E7
LEFT_ARM,1626707836993657188,1.9041086E7
LEFT_ARM,1626707837026990156,1.906008E7
LEFT_ARM,1626707837060323125,1.9078768E7
LEFT_ARM,1626707837093656094,1.909397E7
LEFT_ARM,1626707837126989063,1.911443E7
LEFT_ARM,1626707837160322031,1.913735E7
LEFT_ARM,1626707837193655000,1.9154438E7
LEFT_ARM,1626707837226987969,1.9170394E7
LEFT_ARM,1626707837260320938,1.9187682E7
LEFT_ARM,1626707837293653906,1.9207814E7
LEFT_ARM,1626707837326986875,1.9234278E7
LEFT_ARM,1626707837360319844,1.926155E7
LEFT_ARM,1626707837393652813,1.9286442E7
LEFT_ARM,1626707837426985781,1.9301136E7
LEFT_ARM,1626707837460318750,1.9296942E7
LEFT_ARM,1626707837493651719,1.9276272E7
LEFT_ARM,1626707837526984688,1.9258942E7
LEFT_ARM,1626707837560317656,1.9245654E7
LEFT_ARM,1626707837593650625,1.922315E7
LEFT_ARM,1626707837626983594,1.9202814E7
LEFT_ARM,1626707837660316563,1.9180442E7
LEFT_ARM,1626707837693649531,1.9164946E7
LEFT_ARM,1626707837726982500,1.916491E7
LEFT_ARM,1626707837760315469,1.9158302E7
LEFT_ARM,1626707837793648438,1.915461E7
LEFT_ARM,1626707837826981406,1.9147464E7
LEFT_ARM,1626707837860314375,1.9143334E7
LEFT_ARM,1626707837893647344,1.9151024E7
LEFT_ARM,1626707837926980313,1.915525E7
LEFT_ARM,1626707837960313281,1.9167664E7
LEFT_ARM,1626707837993646250,1.9177102E7
LEFT_ARM,1626707838026979219,1.9183342E7
LEFT_ARM,1626707838060312188,1.9196322E7
LEFT_ARM,1626707838093645156,1.9206644E7
LEFT_ARM,1626707838126978125,1.9221926E7
LEFT_ARM,1626707838160311094,1.923333E7
LEFT_ARM,1626707838193644063,1.9240424E7
LEFT_ARM,1626707838226977031,1.9256454E7
LEFT_ARM,1626707838260310000,1.9272062E7
LEFT_ARM,1626707838293642969,1.9287614E7
LEFT_ARM,1626707838326975938,1.930881E7
LEFT_ARM,1626707838360308906,1.933297E7
LEFT_ARM,1626707838393641875,1.9355448E7
LEFT_ARM,1626707838426974844,1.9380458E7
LEFT_ARM,1626707838460307813,1.9404504E7
LEFT_ARM,1626707838493640781,1.9425214E7
LEFT_ARM,1626707838526973750,1.9447416E7
LEFT_ARM,1626707838560306719,1.945523E7
LEFT_ARM,1626707838593639688,1.9443734E7
LEFT_ARM,1626707838626972656,1.9437056E7
LEFT_ARM,1626707838660305625,1.9418098E7
LEFT_ARM,1626707838693638594,1.9405346E7
LEFT_ARM,1626707838726971563,1.9386098E7
LEFT_ARM,1626707838760304531,1.9374954E7
LEFT_ARM,1626707838793637500,1.935344E7
LEFT_ARM,1626707838826970469,1.9346498E7
LEFT_ARM,1626707838860303438,1.9347948E7
LEFT_ARM,1626707838893636406,1.9346262E7
LEFT_ARM,1626707838926969375,1.9340232E7
LEFT_ARM,1626707838960302344,1.9342762E7
LEFT_ARM,1626707838993635313,1.9349382E7
LEFT_ARM,1626707839026968281,1.9354178E7
LEFT_ARM,1626707839060301250,1.93616E7
LEFT_ARM,1626707839093634219,1.9368484E7
LEFT_ARM,1626707839126967188,1.938061E7
LEFT_ARM,1626707839160300156,1.9394806E7
LEFT_ARM,1626707839193633125,1.940493E7
LEFT_ARM,1626707839226966094,1.9416434E7
LEFT_ARM,1626707839260299063,1.9430878E7
LEFT_ARM,1626707839293632031,1.9446656E7
LEFT_ARM,1626707839326965000,1.9465986E7
LEFT_ARM,1626707839360297969,1.9489016E7
LEFT_ARM,1626707839393630938,1.95032E7
LEFT_ARM,1626707839426963906,1.9516744E7
LEFT_ARM,1626707839460296875,1.953947E7
LEFT_ARM,1626707839493629844,1.9551202E7
LEFT_ARM,1626707839526962813,1.9560394E7
LEFT_ARM,1626707839560295781,1.9579382E7
LEFT_ARM,1626707839593628750,1.9601336E7
LEFT_ARM,1626707839626961719,1.9617808E7
LEFT_ARM,1626707839660294688,1.9625552E7
LEFT_ARM,1626707839693627656,1.961455E7
LEFT_ARM,1626707839726960625,1.959303E7
LEFT_ARM,1626707839760293594,1.9571926E7
LEFT_ARM,1626707839793626563,1.9555946E7
LEFT_ARM,1626707839826959531,1.9538126E7
LEFT_ARM,1626707839860292500,1.9525816E7
LEFT_ARM,1626707839893625469,1.9512838E7
LEFT_ARM,1626707839926958438,1.9500306E7
LEFT_ARM,1626707839960291406,1.9498314E7
LEFT_ARM,1626707839993624375,1.9499236E7
LEFT_ARM,1626707840026957344,1.9498288E7
LEFT_ARM,1626707840060290313,1.9495994E7
LEFT_ARM,1626707840093623281,1.9501278E7
LEFT_ARM,1626707840126956250,1.9506256E7
LEFT_ARM,1626707840160289219,1.9511328E7
LEFT_ARM,1626707840193622188,1.951533E7
LEFT_ARM,1626707840226955156,1.9522234E7
LEFT_ARM,1626707840260288125,1.9531224E7
LEFT_ARM,1626707840293621094,1.9539306E7
LEFT_ARM,1626707840326954063,1.9545498E7
LEFT_ARM,1626707840360287031,1.9548976E7
LEFT_ARM,1626707840393620000,1.955933E7
LEFT_ARM,1626707840426952969,1.9572334E7
