Limb,Time,Value
LEFT_ARM,1624916977587000000,2.112287E7
LEFT_ARM,1624916977620332969,2.1091384E7
LEFT_ARM,1624916977653665938,2.1053328E7
LEFT_ARM,1624916977686998906,2.1021418E7
LEFT_ARM,1624916977720331875,2.0993966E7
LEFT_ARM,1624916977753664844,2.096561E7
LEFT_ARM,1624916977786997813,2.0939074E7
LEFT_ARM,1624916977820330781,2.0917614E7
LEFT_ARM,1624916977853663750,2.0895406E7
LEFT_ARM,1624916977886996719,2.0868982E7
LEFT_ARM,1624916977920329688,2.0845204E7
LEFT_ARM,1624916977953662656,2.0825566E7
LEFT_ARM,1624916977986995625,2.0802682E7
LEFT_ARM,1624916978020328594,2.079072E7
LEFT_ARM,1624916978053661563,2.0772118E7
LEFT_ARM,1624916978086994531,2.0750654E7
LEFT_ARM,1624916978120327500,2.0736604E7
LEFT_ARM,1624916978153660469,2.071887E7
LEFT_ARM,1624916978186993438,2.0692238E7
LEFT_ARM,1624916978220326406,2.062947E7
LEFT_ARM,1624916978253659375,2.0530622E7
LEFT_ARM,1624916978286992344,2.0425296E7
LEFT_ARM,1624916978320325313,2.0331674E7
LEFT_ARM,1624916978353658281,2.0257392E7
LEFT_ARM,1624916978386991250,2.0174E7
LEFT_ARM,1624916978420324219,2.0105936E7
LEFT_ARM,1624916978453657188,2.0048842E7
LEFT_ARM,1624916978486990156,2.0019438E7
LEFT_ARM,1624916978520323125,1.9991376E7
LEFT_ARM,1624916978553656094,1.9962012E7
LEFT_ARM,1624916978586989063,1.9931558E7
LEFT_ARM,1624916978620322031,1.9910828E7
LEFT_ARM,1624916978653655000,1.9889868E7
LEFT_ARM,1624916978686987969,1.9863848E7
LEFT_ARM,1624916978720320938,1.984325E7
LEFT_ARM,1624916978753653906,1.9848198E7
LEFT_ARM,1624916978786986875,1.9846032E7
LEFT_ARM,1624916978820319844,1.984555E7
LEFT_ARM,1624916978853652813,1.9855438E7
LEFT_ARM,1624916978886985781,1.9860008E7
LEFT_ARM,1624916978920318750,1.9870848E7
LEFT_ARM,1624916978953651719,1.9880438E7
LEFT_ARM,1624916978986984688,1.9894152E7
LEFT_ARM,1624916979020317656,1.9912842E7
LEFT_ARM,1624916979053650625,1.9927714E7
LEFT_ARM,1624916979086983594,1.9942696E7
LEFT_ARM,1624916979120316563,1.9957668E7
LEFT_ARM,1624916979153649531,1.9987758E7
LEFT_ARM,1624916979186982500,2.000932E7
LEFT_ARM,1624916979220315469,2.0031538E7
LEFT_ARM,1624916979253648438,2.0062432E7
LEFT_ARM,1624916979286981406,2.008395E7
LEFT_ARM,1624916979320314375,2.008575E7
LEFT_ARM,1624916979353647344,2.0046706E7
LEFT_ARM,1624916979386980313,1.999993E7
LEFT_ARM,1624916979420313281,1.9963196E7
LEFT_ARM,1624916979453646250,1.9927048E7
LEFT_ARM,1624916979486979219,1.991084E7
LEFT_ARM,1624916979520312188,1.9897704E7
LEFT_ARM,1624916979553645156,1.988356E7
LEFT_ARM,1624916979586978125,1.9875298E7
LEFT_ARM,1624916979620311094,1.9889784E7
LEFT_ARM,1624916979653644063,1.9920198E7
LEFT_ARM,1624916979686977031,1.993771E7
LEFT_ARM,1624916979720310000,1.9955268E7
LEFT_ARM,1624916979753642969,1.9955254E7
LEFT_ARM,1624916979786975938,1.997692E7
LEFT_ARM,1624916979820308906,2.0024174E7
LEFT_ARM,1624916979853641875,2.0091338E7
LEFT_ARM,1624916979886974844,2.0144506E7
LEFT_ARM,1624916979920307813,2.019509E7
LEFT_ARM,1624916979953640781,2.0268558E7
LEFT_ARM,1624916979986973750,2.0378374E7
LEFT_ARM,1624916980020306719,2.048189E7
LEFT_ARM,1624916980053639688,2.056182E7
LEFT_ARM,1624916980086972656,2.0690392E7
LEFT_ARM,1624916980120305625,2.0845326E7
LEFT_ARM,1624916980153638594,2.0968134E7
LEFT_ARM,1624916980186971563,2.1049814E7
LEFT_ARM,1624916980220304531,2.1155594E7
LEFT_ARM,1624916980253637500,2.1276318E7
LEFT_ARM,1624916980286970469,2.1405434E7
LEFT_ARM,1624916980320303438,2.1533934E7
LEFT_ARM,1624916980353636406,2.1670194E7
LEFT_ARM,1624916980386969375,2.1778168E7
LEFT_ARM,1624916980420302344,2.1802858E7
LEFT_ARM,1624916980453635313,2.1846942E7
LEFT_ARM,1624916980486968281,2.194239E7
LEFT_ARM,1624916980520301250,2.2017384E7
LEFT_ARM,1624916980553634219,2.209445E7
LEFT_ARM,1624916980586967188,2.2169526E7
LEFT_ARM,1624916980620300156,2.2231152E7
LEFT_ARM,1624916980653633125,2.2280838E7
LEFT_ARM,1624916980686966094,2.2306254E7
LEFT_ARM,1624916980720299063,2.231507E7
LEFT_ARM,1624916980753632031,2.2350048E7
LEFT_ARM,1624916980786965000,2.239264E7
LEFT_ARM,1624916980820297969,2.2410704E7
LEFT_ARM,1624916980853630938,2.2378102E7
LEFT_ARM,1624916980886963906,2.2366866E7
LEFT_ARM,1624916980920296875,2.2398466E7
LEFT_ARM,1624916980953629844,2.2429274E7
LEFT_ARM,1624916980986962813,2.247467E7
LEFT_ARM,1624916981020295781,2.2512778E7
LEFT_ARM,1624916981053628750,2.254719E7
LEFT_ARM,1624916981086961719,2.2610608E7
