Limb,Time,Value
LEFT_ARM,1624969481701000000,1.6537537E7
LEFT_ARM,1624969481734332969,1.6538141E7
LEFT_ARM,1624969481767665937,1.6535339E7
LEFT_ARM,1624969481800998906,1.6529123E7
LEFT_ARM,1624969481834331875,1.6528389E7
LEFT_ARM,1624969481867664844,1.6529211E7
LEFT_ARM,1624969481900997812,1.653076E7
LEFT_ARM,1624969481934330781,1.6527861E7
LEFT_ARM,1624969481967663750,1.6527055E7
LEFT_ARM,1624969482000996719,1.6529096E7
LEFT_ARM,1624969482034329687,1.6519325E7
LEFT_ARM,1624969482067662656,1.6491575E7
LEFT_ARM,1624969482100995625,1.6466895E7
LEFT_ARM,1624969482134328594,1.6447052E7
LEFT_ARM,1624969482167661562,1.6432605E7
LEFT_ARM,1624969482200994531,1.6416373E7
LEFT_ARM,1624969482234327500,1.640456E7
LEFT_ARM,1624969482267660469,1.6394496E7
LEFT_ARM,1624969482300993437,1.6391152E7
LEFT_ARM,1624969482334326406,1.6383648E7
LEFT_ARM,1624969482367659375,1.6375308E7
LEFT_ARM,1624969482400992344,1.6369661E7
LEFT_ARM,1624969482434325312,1.6361805E7
LEFT_ARM,1624969482467658281,1.6356803E7
LEFT_ARM,1624969482500991250,1.635034E7
LEFT_ARM,1624969482534324219,1.6345955E7
LEFT_ARM,1624969482567657187,1.6341789E7
LEFT_ARM,1624969482600990156,1.6341904E7
LEFT_ARM,1624969482634323125,1.6337825E7
LEFT_ARM,1624969482667656094,1.6332789E7
LEFT_ARM,1624969482700989062,1.6331344E7
LEFT_ARM,1624969482734322031,1.6330364E7
LEFT_ARM,1624969482767655000,1.6328712E7
LEFT_ARM,1624969482800987969,1.6326633E7
LEFT_ARM,1624969482834320937,1.6325607E7
LEFT_ARM,1624969482867653906,1.6323035E7
LEFT_ARM,1624969482900986875,1.6327445E7
LEFT_ARM,1624969482934319844,1.6323259E7
LEFT_ARM,1624969482967652812,1.6323679E7
LEFT_ARM,1624969483000985781,1.6319571E7
LEFT_ARM,1624969483034318750,1.6317513E7
LEFT_ARM,1624969483067651719,1.6323331E7
LEFT_ARM,1624969483100984687,1.6321395E7
LEFT_ARM,1624969483134317656,1.6300525E7
LEFT_ARM,1624969483167650625,1.6277972E7
LEFT_ARM,1624969483200983594,1.6261804E7
LEFT_ARM,1624969483234316562,1.6242473E7
LEFT_ARM,1624969483267649531,1.6232128E7
LEFT_ARM,1624969483300982500,1.6218463E7
LEFT_ARM,1624969483334315469,1.6215421E7
LEFT_ARM,1624969483367648437,1.6212531E7
LEFT_ARM,1624969483400981406,1.6205573E7
LEFT_ARM,1624969483434314375,1.6199064E7
LEFT_ARM,1624969483467647344,1.6194077E7
LEFT_ARM,1624969483500980312,1.6185856E7
LEFT_ARM,1624969483534313281,1.6178339E7
LEFT_ARM,1624969483567646250,1.6177707E7
LEFT_ARM,1624969483600979219,1.6172433E7
LEFT_ARM,1624969483634312187,1.6170019E7
LEFT_ARM,1624969483667645156,1.6171E7
LEFT_ARM,1624969483700978125,1.6167245E7
LEFT_ARM,1624969483734311094,1.6169413E7
LEFT_ARM,1624969483767644062,1.6165556E7
LEFT_ARM,1624969483800977031,1.6164683E7
LEFT_ARM,1624969483834310000,1.616448E7
LEFT_ARM,1624969483867642969,1.6159976E7
LEFT_ARM,1624969483900975937,1.6158267E7
LEFT_ARM,1624969483934308906,1.6156612E7
LEFT_ARM,1624969483967641875,1.6156529E7
LEFT_ARM,1624969484000974844,1.6154016E7
LEFT_ARM,1624969484034307812,1.6154425E7
LEFT_ARM,1624969484067640781,1.6153879E7
LEFT_ARM,1624969484100973750,1.6154403E7
LEFT_ARM,1624969484134306719,1.6157435E7
LEFT_ARM,1624969484167639687,1.6150407E7
LEFT_ARM,1624969484200972656,1.6132071E7
LEFT_ARM,1624969484234305625,1.6114428E7
LEFT_ARM,1624969484267638594,1.6097748E7
LEFT_ARM,1624969484300971562,1.6082593E7
LEFT_ARM,1624969484334304531,1.6065336E7
LEFT_ARM,1624969484367637500,1.6055376E7
LEFT_ARM,1624969484400970469,1.6048637E7
LEFT_ARM,1624969484434303437,1.6040265E7
LEFT_ARM,1624969484467636406,1.6037113E7
LEFT_ARM,1624969484500969375,1.6030987E7
LEFT_ARM,1624969484534302344,1.6023165E7
LEFT_ARM,1624969484567635312,1.6016929E7
LEFT_ARM,1624969484600968281,1.6013435E7
LEFT_ARM,1624969484634301250,1.6006443E7
LEFT_ARM,1624969484667634219,1.6005579E7
LEFT_ARM,1624969484700967187,1.5996473E7
LEFT_ARM,1624969484734300156,1.5996885E7
LEFT_ARM,1624969484767633125,1.5999224E7
LEFT_ARM,1624969484800966094,1.5990695E7
LEFT_ARM,1624969484834299062,1.5986835E7
LEFT_ARM,1624969484867632031,1.598778E7
LEFT_ARM,1624969484900965000,1.5987491E7
LEFT_ARM,1624969484934297969,1.5987477E7
LEFT_ARM,1624969484967630937,1.5985291E7
