Limb,Time,Value
LEFT_ARM,1626709003445000000,1.6923042E7
LEFT_ARM,1626709003478332969,1.6917952E7
LEFT_ARM,1626709003511665937,1.6914982E7
LEFT_ARM,1626709003544998906,1.6907026E7
LEFT_ARM,1626709003578331875,1.6909842E7
LEFT_ARM,1626709003611664844,1.6908098E7
LEFT_ARM,1626709003644997812,1.6903874E7
LEFT_ARM,1626709003678330781,1.6902858E7
LEFT_ARM,1626709003711663750,1.6901758E7
LEFT_ARM,1626709003744996719,1.6904398E7
LEFT_ARM,1626709003778329687,1.6906814E7
LEFT_ARM,1626709003811662656,1.690322E7
LEFT_ARM,1626709003844995625,1.6908806E7
LEFT_ARM,1626709003878328594,1.690861E7
LEFT_ARM,1626709003911661562,1.6900658E7
LEFT_ARM,1626709003944994531,1.6868574E7
LEFT_ARM,1626709003978327500,1.6824724E7
LEFT_ARM,1626709004011660469,1.6781904E7
LEFT_ARM,1626709004044993437,1.6748523E7
LEFT_ARM,1626709004078326406,1.6724701E7
LEFT_ARM,1626709004111659375,1.6695555E7
LEFT_ARM,1626709004144992344,1.6669688E7
LEFT_ARM,1626709004178325312,1.6648235E7
LEFT_ARM,1626709004211658281,1.6632469E7
LEFT_ARM,1626709004244991250,1.6619845E7
LEFT_ARM,1626709004278324219,1.66036E7
LEFT_ARM,1626709004311657187,1.6591407E7
LEFT_ARM,1626709004344990156,1.6583427E7
LEFT_ARM,1626709004378323125,1.6579621E7
LEFT_ARM,1626709004411656094,1.6576965E7
LEFT_ARM,1626709004444989062,1.6571424E7
LEFT_ARM,1626709004478322031,1.6566323E7
LEFT_ARM,1626709004511655000,1.6565944E7
LEFT_ARM,1626709004544987969,1.656792E7
LEFT_ARM,1626709004578320937,1.656288E7
LEFT_ARM,1626709004611653906,1.6567488E7
LEFT_ARM,1626709004644986875,1.6565377E7
LEFT_ARM,1626709004678319844,1.6564712E7
LEFT_ARM,1626709004711652812,1.6566572E7
LEFT_ARM,1626709004744985781,1.6567373E7
LEFT_ARM,1626709004778318750,1.6568831E7
LEFT_ARM,1626709004811651719,1.6571397E7
LEFT_ARM,1626709004844984687,1.6576923E7
LEFT_ARM,1626709004878317656,1.6581833E7
LEFT_ARM,1626709004911650625,1.6590725E7
LEFT_ARM,1626709004944983594,1.6594377E7
LEFT_ARM,1626709004978316562,1.6588243E7
LEFT_ARM,1626709005011649531,1.6560292E7
LEFT_ARM,1626709005044982500,1.6520404E7
LEFT_ARM,1626709005078315469,1.6485329E7
LEFT_ARM,1626709005111648437,1.6460565E7
LEFT_ARM,1626709005144981406,1.6437536E7
LEFT_ARM,1626709005178314375,1.6415641E7
LEFT_ARM,1626709005211647344,1.6400949E7
LEFT_ARM,1626709005244980312,1.6386024E7
LEFT_ARM,1626709005278313281,1.6380721E7
LEFT_ARM,1626709005311646250,1.6371013E7
LEFT_ARM,1626709005344979219,1.6358004E7
LEFT_ARM,1626709005378312187,1.6348615E7
LEFT_ARM,1626709005411645156,1.6343341E7
LEFT_ARM,1626709005444978125,1.6338555E7
LEFT_ARM,1626709005478311094,1.6340987E7
LEFT_ARM,1626709005511644062,1.6336685E7
LEFT_ARM,1626709005544977031,1.6336435E7
LEFT_ARM,1626709005578310000,1.6337555E7
LEFT_ARM,1626709005611642969,1.6340805E7
LEFT_ARM,1626709005644975937,1.6339685E7
LEFT_ARM,1626709005678308906,1.6341841E7
LEFT_ARM,1626709005711641875,1.6345989E7
LEFT_ARM,1626709005744974844,1.6348915E7
LEFT_ARM,1626709005778307812,1.6353635E7
LEFT_ARM,1626709005811640781,1.6358976E7
LEFT_ARM,1626709005844973750,1.6360856E7
LEFT_ARM,1626709005878306719,1.6368908E7
LEFT_ARM,1626709005911639687,1.6373841E7
LEFT_ARM,1626709005944972656,1.6385089E7
LEFT_ARM,1626709005978305625,1.6392583E7
LEFT_ARM,1626709006011638594,1.6394808E7
LEFT_ARM,1626709006044971562,1.6377763E7
LEFT_ARM,1626709006078304531,1.6338568E7
LEFT_ARM,1626709006111637500,1.6298285E7
LEFT_ARM,1626709006144970469,1.6269012E7
LEFT_ARM,1626709006178303437,1.6246276E7
LEFT_ARM,1626709006211636406,1.6220579E7
LEFT_ARM,1626709006244969375,1.6194699E7
